Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
25,"A Bighashdel, G Dubbelman","A survey on path prediction techniques for vulnerable road users: From traditional to deep-learning approaches",2019,"2019 IEEE intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8917053/","https://scholar.google.com/scholar?cites=15798832587833756353&as_sdt=2005&sciodt=0,5&hl=en",55,"2024-04-16 15:55:40","","","","",,,,,25,5.00,13,2,5,"… In this paper, the evolution of all path prediction models from traditional methods to state-of-the-art, deep-learning ones are reviewed and individuated from multiple perspectives. …","","https://scholar.google.com/scholar?q=related:wUqyZ4i6QNsJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
117,"M Tian, H Guo, H Chen, Q Wang, C Long, ...","Automated pig counting using deep learning",2019,"Computers and Electronics …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0168169918313176","https://scholar.google.com/scholar?cites=2935675601251022282&as_sdt=2005&sciodt=0,5&hl=en",56,"2024-04-16 15:55:40","","","","",,,,,117,23.40,20,6,5,"… In recent years, deep learning has become more and more popular for computer vision … In this paper, we propose a deep learning solution to address the pig counting problem. We …","https://chengjianglong.com/publications/PigCount.pdf","https://scholar.google.com/scholar?q=related:yjVZzGedvSgJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
591,"Q Wang, J Gao, W Lin, Y Yuan","Learning from synthetic data for crowd counting in the wild",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Wang_Learning_From_Synthetic_Data_for_Crowd_Counting_in_the_Wild_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=10672764767503963448&as_sdt=2005&sciodt=0,5&hl=en",57,"2024-04-16 15:55:40","","","","",,,,,591,118.20,148,4,5,"… At the same time, The aforementioned mainstream deep learning methods need a large amount of accurately labeled and diversified data. Unfortunately, current datasets …","http://openaccess.thecvf.com/content_CVPR_2019/papers/Wang_Learning_From_Synthetic_Data_for_Crowd_Counting_in_the_Wild_CVPR_2019_paper.pdf","https://scholar.google.com/scholar?q=related:ONVgYgJHHZQJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
0,"M Siraj","Challenges of Deep Learning for Crowd Analytics",2019,"","preprints.org","https://www.preprints.org/manuscript/201908.0291","",58,"2024-04-16 15:55:40","","","","",,,,,0,0.00,0,1,5,"… Counting of people in the extremely dense crowd using genetic algorithm and blobs counting. IAES International Journal of Artificial Intelligence, 2(2), 51. [25] Ullah, M., &Alaya Cheikh, …","https://www.preprints.org/manuscript/201908.0291/download/final_file","https://scholar.google.com/scholar?q=related:wUX-rTqhnfIJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
57,"OT Ibrahim, W Gomaa, M Youssef","CrossCount: A deep learning system for device-free human counting using WiFi",2019,"IEEE Sensors Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8760508/","https://scholar.google.com/scholar?cites=9962054021098002790&as_sdt=2005&sciodt=0,5&hl=en",59,"2024-04-16 15:55:40","","","","",,,,,57,11.40,19,3,5,"… COUNT: an accurate deep-learning-based human count … addresses a number of deep learning challenges such as class … dense crowd counting,” in Proc. ACM Multimedia Conf. (MM). …","https://ieeexplore.ieee.org/iel7/7361/8859534/08760508.pdf","https://scholar.google.com/scholar?q=related:ZlnM2FlTQIoJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
0,"MA Hossain","Deep learning models for crowd counting in images",2019,"","mspace.lib.umanitoba.ca","https://mspace.lib.umanitoba.ca/handle/1993/33876","",60,"2024-04-16 15:55:40","","","","",,,,,0,0.00,0,1,5,"… In this thesis, we propose different deep learning models to solve problems regarding crowd counting. This thesis consists of three works which are disjoint but problem domain is …","https://mspace.lib.umanitoba.ca/bitstream/handle/1993/33876/hossain_mohammad.pdf","https://scholar.google.com/scholar?q=related:3eJnePT32dUJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
68,"S Basalamah, SD Khan, H Ullah","Scale driven convolutional neural network model for people counting and localization in crowd scenes",2019,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8721049/","https://scholar.google.com/scholar?cites=12037368547303673080&as_sdt=2005&sciodt=0,5&hl=en",61,"2024-04-16 15:55:40","","","","",,,,,68,13.60,23,3,5,"… Moreover, localization information can be used to detect and track [… Deep learning has achieved tremendous success in the … In dense crowd scenes, head is the only visible part and we …","https://ieeexplore.ieee.org/iel7/6287639/6514899/08721049.pdf","https://scholar.google.com/scholar?q=related:-Mx-xOpSDacJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
7,"G Khan, Z Tariq, J Hussain, ...","Segmentation of crowd into multiple constituents using modified mask R-CNN based on mutual positioning of human",2019,"2019 International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8737838/","https://scholar.google.com/scholar?cites=12784374603062380508&as_sdt=2005&sciodt=0,5&hl=en",62,"2024-04-16 15:55:40","","","","",,,,,7,1.40,2,4,5,"… these problems using advance deep learning technique. High … worked on group detection and tracking of group based on low … Figure 3(a) represents two images of dense crowd, (b) …","","https://scholar.google.com/scholar?q=related:3AcPi_c4a7EJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
36,"M Rahnemoonfar, D Dobbs, M Yari, MJ Starek","DisCountNet: Discriminating and counting network for real-time counting and localization of sparse objects in high-resolution UAV imagery",2019,"Remote Sensing","mdpi.com","https://www.mdpi.com/2072-4292/11/9/1128","https://scholar.google.com/scholar?cites=12672451364584794714&as_sdt=2005&sciodt=0,5&hl=en",63,"2024-04-16 15:55:40","HTML","","","",,,,,36,7.20,9,4,5,"… been developed for object detection and tracking in satellite and aerial … In this work, we will employ deep-learning models to … : A deep convolutional network for dense crowd counting. In …","https://www.mdpi.com/2072-4292/11/9/1128","https://scholar.google.com/scholar?q=related:Wqp941-X3a8J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
55,"M Tzelepi, A Tefas","Graph embedded convolutional neural networks in human crowd detection for drone flight safety",2019,"IEEE Transactions on Emerging Topics in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8657776/","https://scholar.google.com/scholar?cites=7407305960140777393&as_sdt=2005&sciodt=0,5&hl=en",64,"2024-04-16 15:55:40","","","","",,,,,55,11.00,28,2,5,"… A deep learning framework for crowd density estimation in extemely dense crowd images, is … formulating online crowd tracking as Binary Quadratic Programing. Subsequently, in [37] a …","https://ieeexplore.ieee.org/iel7/7433297/7777658/08657776.pdf","https://scholar.google.com/scholar?q=related:sSfTcIYJzGYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
20,"K Heinrich, A Roth, P Zschech","Everything counts: a Taxonomy of Deep Learning Approaches for Object Counting.",2019,"ECIS","researchgate.net","https://www.researchgate.net/profile/Kai-Heinrich-3/publication/332833906_Everything_Counts_A_Taxonomy_of_Deep_Learning_Approaches_for_Object_Counting/links/5ccbffb84585153c8c68537b/Everything-Counts-A-Taxonomy-of-Deep-Learning-Approaches-for-Object-Counting.pdf","https://scholar.google.com/scholar?cites=15301612874227215698&as_sdt=2005&sciodt=0,5&hl=en",65,"2024-04-16 15:55:40","PDF","","","",,,,,20,4.00,7,3,5,"… and either of the keywords “deep learning” or “neural network… prevented the inclusion object tracking or object recognition … “Dense crowd counting based on perspective weight model …","https://www.researchgate.net/profile/Kai-Heinrich-3/publication/332833906_Everything_Counts_A_Taxonomy_of_Deep_Learning_Approaches_for_Object_Counting/links/5ccbffb84585153c8c68537b/Everything-Counts-A-Taxonomy-of-Deep-Learning-Approaches-for-Object-Counting.pdf","https://scholar.google.com/scholar?q=related:Um3bctY_WtQJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
6,"TW Cenggoro","Deep learning for crowd counting: A survey",2019,"Engineering, MAthematics and Computer …","journal.binus.ac.id","https://journal.binus.ac.id/index.php/EMACS/article/view/5794","https://scholar.google.com/scholar?cites=8964223914039669622&as_sdt=2005&sciodt=0,5&hl=en",66,"2024-04-16 15:55:40","","","","",,,,,6,1.20,6,1,5,"… of deep learning for crowd counting is immense in the recent years. This results in numerous deep learning … This paper aims to capture a big picture of existing deep learning models for …","https://journal.binus.ac.id/index.php/EMACS/article/download/5794/3619","https://scholar.google.com/scholar?q=related:dnNlwydSZ3wJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
2,"Y Xue, J Li","Crowd Counting Via Residual Building Block Convolutional Neural Network",2019,"2019 3rd International Symposium on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8757730/","https://scholar.google.com/scholar?cites=18392141407761155170&as_sdt=2005&sciodt=0,5&hl=en",67,"2024-04-16 15:55:40","","","","",,,,,2,0.40,1,2,5,"… Besides, the additional bonus of deep learning also benefits from hardware development. … Following the method in [5], we assume dense crowd is of uniform distribution, and there is a …","https://ieeexplore.ieee.org/iel7/8755444/8757696/08757730.pdf","https://scholar.google.com/scholar?q=related:YkRbJCoDPv8J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
24,"SD Khan, H Ullah, M Ullah, N Conci, ...","Person head detection based deep model for people counting in sports videos",2019,"2019 16th IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8909898/","https://scholar.google.com/scholar?cites=10176041326941888650&as_sdt=2005&sciodt=0,5&hl=en",68,"2024-04-16 15:55:40","","","","",,,,,24,4.80,5,5,5,"… Deep learning models have achieved significant success in … [37, 29, 38], tracking [39], and classification with outstanding … People counting in dense crowd images using sparse head …","https://ieeexplore.ieee.org/iel7/8894828/8909819/08909898.pdf","https://scholar.google.com/scholar?q=related:iuAQAKyPOI0J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
0,"W Wu, J Sang, MS Alam, X Xia, ...","A crowd counting method based on multi-column dilated convolutional neural network",2019,"… Recognition and Tracking …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10995/109950T/A-crowd-counting-method-based-on-multi-column-dilated-convolutional/10.1117/12.2520338.short","",69,"2024-04-16 15:55:40","","10.1117/12.2520338.short","","",,,,,0,0.00,0,5,5,"… Deep learning [13] has achieved great success in various fields of computer vision, and the application of deep learning to … A contains 482 highly dense crowd scene images which are …","","https://scholar.google.com/scholar?q=related:MsfmpMXp1AYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
31,"M Ahmad, I Ahmed, K Ullah, ...","A deep neural network approach for top view people detection and counting",2019,"2019 IEEE 10th annual …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8993109/","https://scholar.google.com/scholar?cites=9693412447883681272&as_sdt=2005&sciodt=0,5&hl=en",70,"2024-04-16 15:55:40","","","","",,,,,31,6.20,8,4,5,"… , such as person detection and tracking, crowd behavior analysis, … In this work, deep learning based SSD object detection … multiscale counting in extremely dense crowd images,” in …","https://ieeexplore.ieee.org/iel7/8966519/8992916/08993109.pdf","https://scholar.google.com/scholar?q=related:-N10cUPrhYYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
3,"H Nan, M Li, L Fan, M Tong","3D RES-inception network transfer learning for multiple label crowd behavior recognition",2019,"KSII Transactions on Internet and …","koreascience.kr","https://koreascience.kr/article/JAKO201914260133502.page","https://scholar.google.com/scholar?cites=15127462449369444985&as_sdt=2005&sciodt=0,5&hl=en",71,"2024-04-16 15:55:40","","","","",,,,,3,0.60,1,4,5,"… Recently, deep learning has further made significant progress especially in the field of video … to solve the behavior recognition problem of dense crowd. Through the experiments, the …","https://koreascience.kr/article/JAKO201914260133502.pdf","https://scholar.google.com/scholar?q=related:efK57_KK79EJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
120,"J Wan, W Luo, B Wu, AB Chan, ...","Residual regression with semantic prior for crowd counting",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Wan_Residual_Regression_With_Semantic_Prior_for_Crowd_Counting_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=10737601878160272620&as_sdt=2005&sciodt=0,5&hl=en",72,"2024-04-16 15:55:40","","","","",,,,,120,24.00,24,5,5,"… Although recent deep learning based counting algorithms have achieved a great progress, … Multi-source multi-scale counting in extremely dense crowd images. In IEEE Conference on …","http://openaccess.thecvf.com/content_CVPR_2019/papers/Wan_Residual_Regression_With_Semantic_Prior_for_Crowd_Counting_CVPR_2019_paper.pdf","https://scholar.google.com/scholar?q=related:7GxPlwSgA5UJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
126,"A Zhang, L Yue, J Shen, F Zhu, ...","Attentional neural fields for crowd counting",2019,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ICCV_2019/html/Zhang_Attentional_Neural_Fields_for_Crowd_Counting_ICCV_2019_paper.html","https://scholar.google.com/scholar?cites=5270399225579682496&as_sdt=2005&sciodt=0,5&hl=en",73,"2024-04-16 15:55:40","","","","",,,,,126,25.20,25,5,5,"… Prior works [28, 41] have made great attempts to address these issues, and deep learning models have been ubiquitously employed in existing crowd counting methods. For instance, […","https://openaccess.thecvf.com/content_ICCV_2019/papers/Zhang_Attentional_Neural_Fields_for_Crowd_Counting_ICCV_2019_paper.pdf","https://scholar.google.com/scholar?q=related:wLorASw4JEkJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
3,"C Shang, H Ai, Y Yang","Crowd counting via learning perspective for multi-scale multi-view Web images",2019,"Frontiers of Computer Science","Springer","https://link.springer.com/article/10.1007/s11704-017-6598-3","https://scholar.google.com/scholar?cites=17105601913586668171&as_sdt=2005&sciodt=0,5&hl=en",74,"2024-04-16 15:55:40","","10.1007/s11704-017-6598-3","","",,,,,3,0.60,1,3,5,"… Existing deep learning models still have difficulties in dealing … direct application of object detection and tracking [3] to crowd … clues to estimate the counts in dense crowd images. Loy et al…","https://journal.hep.com.cn/fcs/EN/article/downloadArticleFile.do?attachType=PDF&id=20190","https://scholar.google.com/scholar?q=related:i1KToE9OY-0J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
134,"S Zhang, Y Xie, J Wan, H Xia, SZ Li, ...","Widerperson: A diverse dataset for dense pedestrian detection in the wild",2019,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8764496/","https://scholar.google.com/scholar?cites=12010336904409275755&as_sdt=2005&sciodt=0,5&hl=en",75,"2024-04-16 15:55:40","","","","",,,,,134,26.80,22,6,5,"… and blooming of deep learning, modern pedestrian detectors … in an urban setting and has tracking information and a large … for dealing with tracking loss for pedestrian tracking [24], [25]. …","https://ieeexplore.ieee.org/iel7/6046/4456689/08764496.pdf","https://scholar.google.com/scholar?q=related:a10U9MdJraYJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
63,"Y Miao, J Han, Y Gao, B Zhang","ST-CNN: Spatial-Temporal Convolutional Neural Network for crowd counting in videos",2019,"Pattern Recognition Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167865518307463","https://scholar.google.com/scholar?cites=9831747922438639896&as_sdt=2005&sciodt=0,5&hl=en",76,"2024-04-16 15:55:40","","","","",,,,,63,12.60,16,4,5,"… To take advantage of the capability of automatically learning features in deep learning, we here utilize a 3D convolutional neural network (C3D) into the crowd counting task. Due to the …","","https://scholar.google.com/scholar?q=related:GNEjBqVicYgJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
115,"L Zhang, Z Shi, MM Cheng, Y Liu, ...","Nonlinear regression via deep negative correlation learning",2019,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8850209/","https://scholar.google.com/scholar?cites=1984426211552456050&as_sdt=2005&sciodt=0,5&hl=en",77,"2024-04-16 15:55:40","","","","",,,,,115,23.00,23,5,5,"… In the same way, we can see that all deep learning methods … are still comparable with another deep learning method [28] which used … dense crowd images,” in Proc. IEEE Conf. Comput. …","https://ieeexplore.ieee.org/iel7/34/4359286/08850209.pdf","https://scholar.google.com/scholar?q=related:cu2OHiAZihsJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
7,"G Khan, MA Farooq, J Hussain, Z Tariq, ...","Categorization of crowd varieties using deep concurrent convolution neural network",2019,"… on Advancements in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8689129/","https://scholar.google.com/scholar?cites=3546387418520892938&as_sdt=2005&sciodt=0,5&hl=en",78,"2024-04-16 15:55:40","","","","",,,,,7,1.40,1,5,5,"… from the crowd then his individual tracking can be helpful to … larger ground for a concert if dense crowd is detected, to shift … neural network and other deep learning approaches. These …","https://ieeexplore.ieee.org/iel7/8686246/8688997/08689129.pdf","https://scholar.google.com/scholar?q=related:CjbaTJFMNzEJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
8,"JH Muzamal, Z Tariq, UG Khan","Crowd Counting with respect to Age and Gender by using Faster R-CNN based Detection",2019,"… International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8853723/","https://scholar.google.com/scholar?cites=6465461942789261874&as_sdt=2005&sciodt=0,5&hl=en",79,"2024-04-16 15:55:40","","","","",,,,,8,1.60,3,3,5,"… lot of different methodologies, most of it comprised of deep learning approaches [1-18], these … This model can handle highly dense crowd situations like Hajj [18] and love parade [9] with …","https://ieeexplore.ieee.org/iel7/8845710/8853652/08853723.pdf","https://scholar.google.com/scholar?q=related:MsrCqGHvuVkJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
63,"Z Zou, Y Cheng, X Qu, S Ji, X Guo, P Zhou","Attend to count: Crowd counting with adaptive capacity multi-scale CNNs",2019,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231219311282","https://scholar.google.com/scholar?cites=15620629659779233431&as_sdt=2005&sciodt=0,5&hl=en",80,"2024-04-16 15:55:40","","","","",,,,,63,12.60,11,6,5,"… traverse all the pixels in the density map to select a set of positions with highest pixel values and crop a series of blocks centering on these points as the attention regions (dense crowd …","https://arxiv.org/pdf/1908.02797","https://scholar.google.com/scholar?q=related:l3YS9-mfx9gJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
12,"K Heinrich, A Roth, L Breithaupt, B Möller, J Maresch","Yield prognosis for the agrarian management of vineyards using deep learning for object counting",2019,"","aisel.aisnet.org","https://aisel.aisnet.org/wi2019/track05/papers/3/","https://scholar.google.com/scholar?cites=15038002708013774321&as_sdt=2005&sciodt=0,5&hl=en",81,"2024-04-16 15:55:40","","","","",,,,,12,2.40,2,5,5,"… vineyards, where we used Deep Learning models to detect the … by identifying unique objects and tracking them throughout a … Dense crowd counting based on perspective weight model …","https://core.ac.uk/download/pdf/301380770.pdf","https://scholar.google.com/scholar?q=related:8fWFxsm3sdAJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
12,"E Kakaletsis, M Tzelepi, PI Kaplanoglou, ...","Semantic map annotation through UAV video analysis using deep learning models in ROS",2019,"… Conference, MMM 2019 …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-05716-9_27","https://scholar.google.com/scholar?cites=15892092847435169161&as_sdt=2005&sciodt=0,5&hl=en",82,"2024-04-16 15:55:40","","10.1007/978-3-030-05716-9_27","","",,,,,12,2.40,3,4,5,"… Boominathan, L., Kruthiventi, SS, Babu, RV: CrowdNet: a deep convolutional network for dense crowd counting. In: Proceedings of the 2016 ACM on Multimedia Conference, pp. 640–…","https://cidl.csd.auth.gr/resources/conference_pdfs/Kakaletsis_MMM.pdf","https://scholar.google.com/scholar?q=related:iT3mrD4OjNwJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
17,"Z Chen, J Cheng, Y Yuan, D Liao, Y Li, J Lv","Deep density-aware count regressor",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1908.03314","https://scholar.google.com/scholar?cites=11890635670769250180&as_sdt=2005&sciodt=0,5&hl=en",83,"2024-04-16 15:55:40","","","","",,,,,17,3.40,3,6,5,"… on highly dense crowd scenes were similarly limited. … of deep learning, features can be black-boxed and deeply learned to target the goal. Early success of applying deep learning …","https://arxiv.org/pdf/1908.03314","https://scholar.google.com/scholar?q=related:hC_KrSQGBKUJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
0,"J Peralta, IB Aguila, P Atienza, ...","A novel multi-scale crowd counting algorithm using python (PyMCCA)",2019,"… Research Journal on …","ojs.batstate-u.edu.ph","https://ojs.batstate-u.edu.ph/index.php/IRJIEST/article/view/47","",84,"2024-04-16 15:55:40","","","","",,,,,0,0.00,0,4,5,"… using Deep Learning to address the dense crowd counting … al [6] have used deep learning through convolutional neural … that involve the crowd by tracking and detection of unusual …","https://ojs.batstate-u.edu.ph/index.php/IRJIEST/article/download/47/45","https://scholar.google.com/scholar?q=related:hA1-lIlzuR4J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
4,"R Yu, X Xu, Y Shen","Rhnet: Lightweight dilated convolutional networks for dense objects counting",2019,"2019 Chinese Control Conference (CCC)","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8866393/","https://scholar.google.com/scholar?cites=10609685261939038288&as_sdt=2005&sciodt=0,5&hl=en",85,"2024-04-16 15:55:40","","","","",,,,,4,0.80,1,3,5,"… as estimating image density in deep learning firstly. Since the density … Segmentation and tracking of multiple humans in crowded … scale counting in extremely dense crowd images. In …","https://ieeexplore.ieee.org/iel7/8844507/8865119/08866393.pdf","https://scholar.google.com/scholar?q=related:UNiSgIgsPZMJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
1,"J Vandoni","Ensemble Methods for Pedestrian Detection in Dense Crowds",2019,"","theses.hal.science","https://theses.hal.science/tel-02318892/","https://scholar.google.com/scholar?cites=5463685080011522510&as_sdt=2005&sciodt=0,5&hl=en",86,"2024-04-16 15:55:40","","","","",,,,,1,0.20,1,1,5,"… dense crowd. The detections can be then used both to obtain robust density estimation, and to initialize a tracking … On the other side, we explore deep learning techniques by casting the …","https://theses.hal.science/tel-02318892/file/76247_VANDONI_2019_diffusion.pdf","https://scholar.google.com/scholar?q=related:zkGw5qHo0ksJ:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
246,"M Shi, Z Yang, C Xu, Q Chen","Revisiting perspective information for efficient crowd counting",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Shi_Revisiting_Perspective_Information_for_Efficient_Crowd_Counting_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=15950947620778805963&as_sdt=2005&sciodt=0,5&hl=en",87,"2024-04-16 15:55:40","","","","",,,,,246,49.20,62,4,5,"… The situation becomes serious when the community starts to employ deep learning to solve … Multi-source multi-scale counting in extremely dense crowd images. In CVPR, 2013. 1, 2, 4, …","https://openaccess.thecvf.com/content_CVPR_2019/papers/Shi_Revisiting_Perspective_Information_for_Efficient_Crowd_Counting_CVPR_2019_paper.pdf","https://scholar.google.com/scholar?q=related:ywpib1kmXd0J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
38,"IE Olatunji, CH Cheng","Video analytics for visual surveillance and applications: An overview and survey",2019,"… Learning Paradigms: Applications of Learning and …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-15628-2_15","https://scholar.google.com/scholar?cites=15968273381750177992&as_sdt=2005&sciodt=0,5&hl=en",88,"2024-04-16 15:55:40","","10.1007/978-3-030-15628-2_15","","",,,,,38,7.60,19,2,5,"… deep learning. The core mathematical foundations discussed in this section has be applied to different application domain such as object tracking… and tracking in a highly dense crowd is …","","https://scholar.google.com/scholar?q=related:yICLgwm0mt0J:scholar.google.com/&scioq=%22dense+crowd%22+%22tracking%22%7C%22track%22+%22deep+learning%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
